particle_cost,particle_inertia,c1,c2,cost_fn,accuracy,correct_predictions,particles,iterations,objective,architecture,batch_size,seed,session_name,particle_pos,time
0.7071388589542684,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9890909090909091,272/275,10,200,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_iterations,"[-1.5185857208315838, -1.0254550355177385, -1.9094829187309117, -1.1136410707547109, 1.1844296155099199, -1.625370596101908, -1.3200727779764394, -0.6509386862338996, -2.052335498493968, 1.1390500262075929, 0.46103669873426767, 0.43213713044567786, 0.20850235820980761, 0.1857195091511377, -1.9271163081176317, 0.006693289396538607, -1.289450678999536, -0.8314576891529492, 0.8273600292811012, -1.1375830780937717, -0.01626026013634703, -0.4707262396041887, -0.23697087202744602, -0.07192592700059028, -0.99695509552462, -0.7171833489288382, -1.420862130463653, -0.6326458316325682, -1.7117336689604565, 2.8215167600307542, -0.777387379831772, 1.9323742043679142, 0.06710223333682228, 0.4526298236058226, -1.712648226154182, -2.0009963822990704, -0.8148814721806887, -0.8486014676080237, 0.6452560976685145, 0.46202833909182484, -1.1292102236723778, -1.6748713139185232, 1.3831765274145238, 0.02563992722905913, -1.6806574778931704, -1.681406881047081, -0.6373598835665008, -2.2008261103536118, -1.4451437447898712, -1.1551245900095282, -0.8405503218656989, -1.4345240349793595, 0.22800950047003152, -0.18537126952822408, 0.23941106058870876, -1.0734872615268145, 0.6536156842278572, 2.847440884614911, -0.7909619937313112, -0.8331790586965079, 1.4163316046099164, 0.346433499998866, -0.15578716115789154, 1.4286559904593201, -1.6236778760756378, -0.09793859403705604, -0.44751549324507295, 1.4603239499003273, 0.27087006841236483, 0.54712939397332, 1.1342868496062, -0.8433747569611388, -0.14907698051415677, 0.5154435174655193, -1.2195002702586235, -0.4659740982328749, 0.7775914657578471, 0.06651784186790849, 2.1398325977799395, 0.031195633886781104, 0.7547821565000832, -0.0414721035498654, 0.2870580705260872, -0.1247272861981926, -0.05724691234920808, -0.10007781798149767, 0.0393181652132257, -0.10660847971914687, -1.4489237493462912, -1.893838960835655, 1.407761392464792, -0.774140455465225]",24/11/2023-02:49:57
0.704317795557662,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9854545454545455,271/275,10,250,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_iterations,"[-1.4815589280111374, -0.9870273183293256, -1.9043493394340825, -1.1165689890878585, 1.2079354982157864, -1.5915170355737276, -1.2495744668106663, -0.6451748753731241, -2.0854518856673288, 1.1902532191556225, 0.4917848017169586, 0.4283179642228558, 0.21316573631345206, 0.20220668238721123, -1.9123414525130442, 0.04347752703584463, -1.2926477692290217, -0.7959943097005217, 0.8583545987583999, -1.1578386140068953, 0.03097275499239098, -0.49475209677741544, -0.2153154150614572, -0.059161267046124816, -0.9310967401481728, -0.6988375124505248, -1.3783162572946375, -0.6110476585567698, -1.6908185345541138, 2.8416081057818614, -0.7663022213121681, 1.9370670503399694, 0.05906102135959719, 0.45843124344975494, -1.7224410973986495, -1.9811445170098838, -0.7565826149118284, -0.8228378993265965, 0.6702695692239119, 0.4936402901609773, -1.1271124138104804, -1.6586052853963968, 1.3757192250347505, 0.028657405115812617, -1.6730699784642695, -1.6802189159922056, -0.5941917626489718, -2.1844116873221595, -1.4708229884511415, -1.1026543992586844, -0.7863073369550413, -1.4320487002639026, 0.30157468231489104, -0.1724700317333114, 0.2992020258411407, -1.0941342043054532, 0.6932734891075439, 2.846102407757102, -0.7978797629496667, -0.7779309587658606, 1.4437529385732308, 0.35960657676332963, -0.11305286394767883, 1.426721474602028, -1.5974042554864594, -0.08144573790571673, -0.4326295916751243, 1.4983030572206073, 0.31435784572225484, 0.5592626629986265, 1.14293371422772, -0.8292998187801764, -0.1267441376977268, 0.5148829975621276, -1.2313698063919962, -0.4706649594525943, 0.7683453156708778, 0.06833588254133334, 2.188572391609493, 0.06736460173590078, 0.7860885654874421, -0.004809278154952724, 0.27607023100201844, -0.08359127599458265, -0.003745211186501035, -0.12355006125363258, 0.06482143517003697, -0.10492757147304822, -1.4196156479283142, -1.858055212549468, 1.446205450757442, -0.7808934532901801]",24/11/2023-02:50:03
0.7026178783397802,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9927272727272727,273/275,10,300,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_iterations,"[-1.4816622075620731, -1.0057224701644236, -1.9199910165941347, -1.1199977472350306, 1.2153270463012735, -1.5974354510247681, -1.2569047836396268, -0.6365233495760366, -2.078338434752017, 1.2005050135028383, 0.4922250818708555, 0.42956206808981434, 0.20738512182341753, 0.2076004874078123, -1.9098357097965886, 0.041944951552126006, -1.2885781562994623, -0.7815294161812036, 0.8586506301408668, -1.1646740898808565, 0.030677623131178822, -0.4912676420286409, -0.21672601618433088, -0.057817161894051644, -0.9503149793792074, -0.7019075304238936, -1.3727569933227803, -0.6162703566569551, -1.7023375974256114, 2.857193963153361, -0.7760651636904683, 1.9458697883618719, 0.04698807538478264, 0.4508613192958674, -1.728588647163802, -1.997122661895327, -0.7639405993788103, -0.8232449616845873, 0.679209023456106, 0.49022341765188554, -1.1417577863957167, -1.6566513290497298, 1.3797091827853736, 0.01580647093833567, -1.669438646402645, -1.6879101399111205, -0.5970299989988116, -2.1804098052196648, -1.4727055584166246, -1.121017505670024, -0.7968779543878137, -1.4414547301620029, 0.29561483754920803, -0.17515189696539568, 0.30654402577215883, -1.094728502454883, 0.6992064550005077, 2.856806622823825, -0.8015393964288321, -0.7787173549014893, 1.46098616506695, 0.34879284706034674, -0.1254079675432616, 1.4324793202552304, -1.6093063536572285, -0.08573126912250593, -0.42595473703716047, 1.4929600049219351, 0.314554916541937, 0.5710878369072345, 1.137245938396881, -0.8390018512285494, -0.13057061281910037, 0.5173230392577608, -1.2379886605860841, -0.46942494839125887, 0.7769396627667668, 0.07323127107413865, 2.205980835571818, 0.06977537059210942, 0.7903184330246222, 0.00852633857765464, 0.2761908729231912, -0.07685839595022574, 0.009428272699297819, -0.12470124956931776, 0.07011329893632146, -0.1066316320433369, -1.4317082900387388, -1.8703329942670355, 1.449192389274913, -0.7743801063897496]",24/11/2023-02:50:09
0.7026178783397802,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9927272727272727,273/275,10,600,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_iterations,"[-1.4816622075620731, -1.0057224701644236, -1.9199910165941347, -1.1199977472350306, 1.2153270463012735, -1.5974354510247681, -1.2569047836396268, -0.6365233495760366, -2.078338434752017, 1.2005050135028383, 0.4922250818708555, 0.42956206808981434, 0.20738512182341753, 0.2076004874078123, -1.9098357097965886, 0.041944951552126006, -1.2885781562994623, -0.7815294161812036, 0.8586506301408668, -1.1646740898808565, 0.030677623131178822, -0.4912676420286409, -0.21672601618433088, -0.057817161894051644, -0.9503149793792074, -0.7019075304238936, -1.3727569933227803, -0.6162703566569551, -1.7023375974256114, 2.857193963153361, -0.7760651636904683, 1.9458697883618719, 0.04698807538478264, 0.4508613192958674, -1.728588647163802, -1.997122661895327, -0.7639405993788103, -0.8232449616845873, 0.679209023456106, 0.49022341765188554, -1.1417577863957167, -1.6566513290497298, 1.3797091827853736, 0.01580647093833567, -1.669438646402645, -1.6879101399111205, -0.5970299989988116, -2.1804098052196648, -1.4727055584166246, -1.121017505670024, -0.7968779543878137, -1.4414547301620029, 0.29561483754920803, -0.17515189696539568, 0.30654402577215883, -1.094728502454883, 0.6992064550005077, 2.856806622823825, -0.8015393964288321, -0.7787173549014893, 1.46098616506695, 0.34879284706034674, -0.1254079675432616, 1.4324793202552304, -1.6093063536572285, -0.08573126912250593, -0.42595473703716047, 1.4929600049219351, 0.314554916541937, 0.5710878369072345, 1.137245938396881, -0.8390018512285494, -0.13057061281910037, 0.5173230392577608, -1.2379886605860841, -0.46942494839125887, 0.7769396627667668, 0.07323127107413865, 2.205980835571818, 0.06977537059210942, 0.7903184330246222, 0.00852633857765464, 0.2761908729231912, -0.07685839595022574, 0.009428272699297819, -0.12470124956931776, 0.07011329893632146, -0.1066316320433369, -1.4317082900387388, -1.8703329942670355, 1.449192389274913, -0.7743801063897496]",24/11/2023-02:50:23
0.7026178783397802,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9927272727272727,273/275,10,800,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_iterations,"[-1.4816622075620731, -1.0057224701644236, -1.9199910165941347, -1.1199977472350306, 1.2153270463012735, -1.5974354510247681, -1.2569047836396268, -0.6365233495760366, -2.078338434752017, 1.2005050135028383, 0.4922250818708555, 0.42956206808981434, 0.20738512182341753, 0.2076004874078123, -1.9098357097965886, 0.041944951552126006, -1.2885781562994623, -0.7815294161812036, 0.8586506301408668, -1.1646740898808565, 0.030677623131178822, -0.4912676420286409, -0.21672601618433088, -0.057817161894051644, -0.9503149793792074, -0.7019075304238936, -1.3727569933227803, -0.6162703566569551, -1.7023375974256114, 2.857193963153361, -0.7760651636904683, 1.9458697883618719, 0.04698807538478264, 0.4508613192958674, -1.728588647163802, -1.997122661895327, -0.7639405993788103, -0.8232449616845873, 0.679209023456106, 0.49022341765188554, -1.1417577863957167, -1.6566513290497298, 1.3797091827853736, 0.01580647093833567, -1.669438646402645, -1.6879101399111205, -0.5970299989988116, -2.1804098052196648, -1.4727055584166246, -1.121017505670024, -0.7968779543878137, -1.4414547301620029, 0.29561483754920803, -0.17515189696539568, 0.30654402577215883, -1.094728502454883, 0.6992064550005077, 2.856806622823825, -0.8015393964288321, -0.7787173549014893, 1.46098616506695, 0.34879284706034674, -0.1254079675432616, 1.4324793202552304, -1.6093063536572285, -0.08573126912250593, -0.42595473703716047, 1.4929600049219351, 0.314554916541937, 0.5710878369072345, 1.137245938396881, -0.8390018512285494, -0.13057061281910037, 0.5173230392577608, -1.2379886605860841, -0.46942494839125887, 0.7769396627667668, 0.07323127107413865, 2.205980835571818, 0.06977537059210942, 0.7903184330246222, 0.00852633857765464, 0.2761908729231912, -0.07685839595022574, 0.009428272699297819, -0.12470124956931776, 0.07011329893632146, -0.1066316320433369, -1.4317082900387388, -1.8703329942670355, 1.449192389274913, -0.7743801063897496]",24/11/2023-02:50:40
0.7026178783397802,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9927272727272727,273/275,10,1000,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_iterations,"[-1.4816622075620731, -1.0057224701644236, -1.9199910165941347, -1.1199977472350306, 1.2153270463012735, -1.5974354510247681, -1.2569047836396268, -0.6365233495760366, -2.078338434752017, 1.2005050135028383, 0.4922250818708555, 0.42956206808981434, 0.20738512182341753, 0.2076004874078123, -1.9098357097965886, 0.041944951552126006, -1.2885781562994623, -0.7815294161812036, 0.8586506301408668, -1.1646740898808565, 0.030677623131178822, -0.4912676420286409, -0.21672601618433088, -0.057817161894051644, -0.9503149793792074, -0.7019075304238936, -1.3727569933227803, -0.6162703566569551, -1.7023375974256114, 2.857193963153361, -0.7760651636904683, 1.9458697883618719, 0.04698807538478264, 0.4508613192958674, -1.728588647163802, -1.997122661895327, -0.7639405993788103, -0.8232449616845873, 0.679209023456106, 0.49022341765188554, -1.1417577863957167, -1.6566513290497298, 1.3797091827853736, 0.01580647093833567, -1.669438646402645, -1.6879101399111205, -0.5970299989988116, -2.1804098052196648, -1.4727055584166246, -1.121017505670024, -0.7968779543878137, -1.4414547301620029, 0.29561483754920803, -0.17515189696539568, 0.30654402577215883, -1.094728502454883, 0.6992064550005077, 2.856806622823825, -0.8015393964288321, -0.7787173549014893, 1.46098616506695, 0.34879284706034674, -0.1254079675432616, 1.4324793202552304, -1.6093063536572285, -0.08573126912250593, -0.42595473703716047, 1.4929600049219351, 0.314554916541937, 0.5710878369072345, 1.137245938396881, -0.8390018512285494, -0.13057061281910037, 0.5173230392577608, -1.2379886605860841, -0.46942494839125887, 0.7769396627667668, 0.07323127107413865, 2.205980835571818, 0.06977537059210942, 0.7903184330246222, 0.00852633857765464, 0.2761908729231912, -0.07685839595022574, 0.009428272699297819, -0.12470124956931776, 0.07011329893632146, -0.1066316320433369, -1.4317082900387388, -1.8703329942670355, 1.449192389274913, -0.7743801063897496]",24/11/2023-02:51:02
0.6953334009566051,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.5381818181818182,148/275,1,50,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_particles,"[0.9670298390136767, 0.5472322491757223, 0.9726843599648843, 0.7148159936743647, 0.6977288245972708, 0.21608949558037638, 0.9762744547762418, 0.006230255204589863, 0.25298236238344396, 0.4347915324044458, 0.7793829217937525, 0.19768507460025309, 0.8629932355992223, 0.9834006771753128, 0.16384224140469872, 0.5973339439328592, 0.008986097667554982, 0.3865712826436294, 0.044160057931499574, 0.9566529677142359, 0.43614664687979765, 0.9489773067815628, 0.786305985935061, 0.8662892985816985, 0.17316542149594816, 0.07494858701310703, 0.6007427213777693, 0.16797218371840383, 0.7333801675105699, 0.4084438601520147, 0.5279088234179203, 0.937571583950942, 0.521696122444958, 0.10819338288723068, 0.15822340718479944, 0.5452026517032128, 0.5244040800684734, 0.6376102441259937, 0.4014954435902729, 0.6498051090193423, 0.39690000290173266, 0.6239161135482231, 0.7674049670901238, 0.17897391004113083, 0.3755757685875424, 0.5025330593269344, 0.6866670799163458, 0.25367964866138315, 0.5547408629425585, 0.6249308440640977, 0.895501166056146, 0.36285358843312643, 0.6375570730187367, 0.19144640211896335, 0.4977941146173057, 0.18244540457120684, 0.9183830391397627, 0.43182207134122763, 0.8301881020983463, 0.4167763046783626, 0.904667588743367, 0.40482521731090604, 0.33117450309112273, 0.5721387702727486, 0.8454436490941133, 0.861014311753072, 0.5956881170683345, 0.08466161102041025, 0.5972666073191749, 0.24545370858310211, 0.7325934485899678, 0.8946512923167388, 0.5147339709131451, 0.6035635103602064, 0.06506781238280734, 0.5400747296428063, 0.12918678367043768, 0.614562846350332, 0.3636503470448379, 0.7677580343307457, 0.04853413641955251, 0.10981811811784403, 0.6840232151236276, 0.5146536970836565, 0.5716413716147491, 0.8437069939906554, 0.4877376391496743, 0.8101444221261449, 0.51024362929494, 0.9267206932402512, 0.666927771539626, 0.14872683943405696]",24/11/2023-02:51:02
0.6953334009566051,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.5381818181818182,148/275,5,50,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_particles,"[0.9670298390136767, 0.5472322491757223, 0.9726843599648843, 0.7148159936743647, 0.6977288245972708, 0.21608949558037638, 0.9762744547762418, 0.006230255204589863, 0.25298236238344396, 0.4347915324044458, 0.7793829217937525, 0.19768507460025309, 0.8629932355992223, 0.9834006771753128, 0.16384224140469872, 0.5973339439328592, 0.008986097667554982, 0.3865712826436294, 0.044160057931499574, 0.9566529677142359, 0.43614664687979765, 0.9489773067815628, 0.786305985935061, 0.8662892985816985, 0.17316542149594816, 0.07494858701310703, 0.6007427213777693, 0.16797218371840383, 0.7333801675105699, 0.4084438601520147, 0.5279088234179203, 0.937571583950942, 0.521696122444958, 0.10819338288723068, 0.15822340718479944, 0.5452026517032128, 0.5244040800684734, 0.6376102441259937, 0.4014954435902729, 0.6498051090193423, 0.39690000290173266, 0.6239161135482231, 0.7674049670901238, 0.17897391004113083, 0.3755757685875424, 0.5025330593269344, 0.6866670799163458, 0.25367964866138315, 0.5547408629425585, 0.6249308440640977, 0.895501166056146, 0.36285358843312643, 0.6375570730187367, 0.19144640211896335, 0.4977941146173057, 0.18244540457120684, 0.9183830391397627, 0.43182207134122763, 0.8301881020983463, 0.4167763046783626, 0.904667588743367, 0.40482521731090604, 0.33117450309112273, 0.5721387702727486, 0.8454436490941133, 0.861014311753072, 0.5956881170683345, 0.08466161102041025, 0.5972666073191749, 0.24545370858310211, 0.7325934485899678, 0.8946512923167388, 0.5147339709131451, 0.6035635103602064, 0.06506781238280734, 0.5400747296428063, 0.12918678367043768, 0.614562846350332, 0.3636503470448379, 0.7677580343307457, 0.04853413641955251, 0.10981811811784403, 0.6840232151236276, 0.5146536970836565, 0.5716413716147491, 0.8437069939906554, 0.4877376391496743, 0.8101444221261449, 0.51024362929494, 0.9267206932402512, 0.666927771539626, 0.14872683943405696]",24/11/2023-02:51:02
0.8594249869146677,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9309090909090909,256/275,10,50,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_particles,"[-2.4441455650009356, -2.514430974069174, -2.4533204778608675, -1.2181240001576432, 1.0888986278929866, -2.36855428221974, -2.5570765225123804, -1.5478866684057941, -1.7319356809427344, 0.4945535980956344, 0.1317796180063085, 0.4904203602346833, -0.6505513496509443, -0.01092417058555567, -2.4300970654222738, -1.2623671332077042, -1.796099758159226, -1.7315831033138565, 1.2934800416378578, -0.9358621835969897, -0.6221766029647514, 0.16770709439471412, -0.6444606407493567, -0.5453702971158451, -2.8001059815401987, -1.2829484672513989, -2.137553988504499, -1.3262442752874504, -2.9400007225365083, 3.2194098365414145, -1.696236351401131, 2.0284697795182804, -0.5296037450991609, 0.7532177156908515, -2.1090076190975227, -3.3312819283756165, -2.3097069523852674, -1.8492932721139743, 0.4849746329897223, 0.11282475588483065, -1.5204965253013336, -2.0128668142131234, 1.7007418992406795, 0.02900941688220482, -2.122636313808343, -2.0309239843413724, -1.6600804983308433, -3.284353169141903, -1.070025986379446, -2.608297424151369, -1.5658313652441862, -2.355404990246795, -1.4987147932154847, -0.407113119630297, -0.3340105536596024, -1.147230225080854, 0.3293223885181923, 2.915904816024197, -0.7616135426311847, -2.179680029618497, 1.8989416389314104, 0.31625062822979133, -0.6670620592933143, 1.4313832288655095, -2.851915313371659, -0.48207705374353815, -0.7343340797077127, 1.2581429824814316, -0.4630640589958197, 0.2631344634289571, 1.2562278648357, -1.8751728417178193, -1.5015812841602534, 0.3974234964927955, -1.352958177166396, -0.8877746698739317, 1.13621330501551, 0.09327322749145245, 2.1997214063228108, -1.113404273485875, -0.03804677624540631, -0.4810898231328713, 0.1437833063499891, -0.3610831246106842, -0.43901158996501033, 0.021629743312017797, -0.5759061050509426, 0.3144451817586895, -2.294855240030581, -3.7959124282860035, 1.4918551204201735, -0.6158511314154289]",24/11/2023-02:51:04
0.6934207445768216,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.8145454545454546,224/275,20,50,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_particles,"[2.258993196743805, 2.394104606134078, 2.251694477659087, 3.8189859644705217, 2.1795058004961034, 1.4795014839455913, 4.6242263549285925, -0.14338752387130302, 1.5593689780955358, 2.5020908370074735, 3.624849145241311, 2.764854767296377, 2.5538962794407545, 3.1562943503459775, 3.0987565869071547, 3.64450265870363, 1.146142007122068, 3.215466488782644, 2.098600644306069, 2.4981805009242293, 4.193091984492285, 2.5724431942721537, 1.847095481002133, 3.1306278010965087, 1.627315275868694, 1.5988762909676841, 3.847592998236105, 0.8135870275411949, 1.3708350007438046, 1.7019503624020011, 1.3332097360921449, 1.7820996106844098, 3.8304877669349313, 2.8074509907831837, 2.5269532252946703, 2.3087748350766137, 2.400384007541419, 1.601567418734085, 2.4065098531889286, 2.162733812594597, 2.9735262987635176, 2.041835578888243, 1.707701741166535, 1.8897451742316487, 3.4424938113768824, 2.0591434498101533, 2.731676144965927, 1.169098999729437, 3.1742220625095134, 2.5118911498816914, 3.8091560183775695, 1.7641074077591083, 1.3499312956072889, 2.256232398678039, 3.8023206891347816, 1.9547843363136193, 3.8000989299878722, 2.1730111352660773, 3.924377908392664, 1.6695437763607903, 4.1912095786233285, 2.165452132662953, 2.6791468741863667, 2.7763276309084723, 2.548551223358624, 3.128467138767691, 2.606228299565412, 0.6155814199238295, 1.615685800234641, 3.8095292472193845, 4.134512075827937, 3.0108920548708444, 1.8827302420692442, 2.6664781508759865, 2.8233435166653207, 3.156770984680312, 0.947899399425115, 1.7839482899600398, 3.5425799610352997, 0.9102798582512701, 3.4074357137838867, 2.950291663689643, 1.5524004578390163, 3.87852584261556, 2.845113413168936, 2.2317732006236155, 2.4785498035216236, 2.657130296623429, 0.7548510231551133, 2.423659064578382, 1.7340452570467968, 1.6839463384625184]",24/11/2023-02:51:06
0.8931318397161891,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9818181818181818,270/275,30,50,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_particles,"[-2.8020179252819806, 0.40215685941227547, 3.1010296371065276, 2.4357731627413712, 6.5331814194346425, 0.11737394880804167, 5.42028546016628, -1.6326945168933702, -4.026247866907533, -0.11555737023038587, 2.7843738103452544, 1.1645889839194625, 1.6037170517509687, -0.32301943090539553, -2.963091208029779, 5.317526182833985, 4.788837471144564, -0.36707520244517766, 0.7429965383909005, 5.38568573004927, 1.330660498615684, 5.5751186599448515, -0.23203161476769724, -0.8839954614927661, 4.144367880471248, -1.4673965123437265, -1.746402788497293, -1.78338447113464, 1.3309999149141358, -4.951306929252173, -2.9811666838458457, 5.974699897360085, 4.330181692567933, 1.8482594161077737, -4.7810199930515225, 4.938141773537879, 0.5288360404575951, 3.471430938264281, -2.1757677818262313, -2.264151301649299, 2.3642000281913513, 2.2785122494717007, 3.9738536383173964, 4.315313191905093, -2.7677220104640288, 5.709131856058617, 0.7018918162554478, 3.8835023086882177, -0.5100996779000583, 6.196661878479286, 5.690566124751719, 6.583604811954823, 0.2617845656749996, 2.1801157903211763, 0.6537799866517395, 0.48529969060233713, 7.472693478971696, -0.49146850641444856, -3.0321330343180173, 1.4867945837835346, 3.2821701378383965, 2.0741725907012527, -4.440681037105637, 2.249719841765794, 0.36521361804788943, -1.2770172975028051, 0.7639044404883523, 3.623202784551153, 6.18969849160856, 2.352696172101936, 2.845713180272258, 0.11667760149413836, 2.203752202765859, -0.949345174945228, 4.685685141728026, 6.340707381780794, -0.652767596909983, 3.3564533967824577, -1.4756805581754866, 0.003031867697986912, -1.4631293412474298, 5.581358859946226, 2.5926400309679556, 1.3320228239777743, -0.5563171293645539, 6.471937542336738, 1.0249283180711584, 3.164022497801235, 1.1277293943522724, -2.3053523023895686, 6.106766780285062, 0.7633418337753457]",24/11/2023-02:51:09
0.8620288417230495,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9927272727272727,273/275,100,50,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_particles,"[0.14407264395078268, -1.3490468071765347, -2.103525404191164, 0.529605486643004, -1.2837155529285793, -0.09960558531907499, -0.36677284443952185, -3.4712864370672527, 0.9156973472541889, -3.0574180446553925, 2.895851843715505, 0.7885050462207264, -0.9119176506889354, -1.2494602217678397, -0.14058673122442816, 1.9651572762608012, -1.098555328884795, -1.9107049362684834, -0.8119193551069501, -1.2688341047798253, -1.8862252630506935, -1.3133025054325778, -0.6358901661125693, -1.0453523181171955, 0.8656683932409894, -0.003504872415452276, 0.45205851318808205, 1.3011129005797255, -0.5726671968263535, -0.8264339984768183, -3.880800539298357, 0.5036287312601737, 0.42650708015375927, 1.1450740974803786, -0.10945393094360245, -0.5291515428423841, -1.088268301106634, -3.2067619327546573, -0.10439297491389066, -1.6642631769064855, -1.8979307632280058, 0.980213924989846, -1.2267412258073456, -0.9390856788953377, -1.5632365389860279, -0.2526165612784171, -1.747059393587748, -0.7384033967104311, 0.04310385258119512, -1.8370586292177664, -1.7220240223287957, -0.14492671798251083, -4.295036850255493, 0.8331482103193505, -0.1830348038883357, -1.5175190886975836, 2.676792353641901, 0.9893306866011187, 0.7616671087021427, -1.115992683210942, 1.3771773848068865, -0.13143460015633446, -1.4137683858214305, -0.8317426424278905, -1.8868352236646133, 3.2981991234413583, 0.9330794408524213, -1.9822222063662642, 2.3098585505723928, -1.0685819898221764, 0.8315541833024883, 2.157310024813568, -2.28707774939703, 0.5179047683491657, 1.8751291812836142, 2.7136434907332188, 1.1238161076546782, -1.5291646844512368, 0.07535571261764931, 1.5102167804740185, -1.6014949134471195, 4.407270840171617, 0.07485162750592445, 1.1030042115717311, -2.8094708032440483, -1.4937120143090818, -2.870852746505874, -0.43636983804061336, -0.7423195160633443, -2.696825441261891, -2.9492527278355545, 0.5224150514940578]",24/11/2023-02:51:19
0.7095209132399258,0.9670298390136768,0.7793829217937525,0.197685074600253,cross-entropy,0.9781818181818182,269/275,200,50,max_accuracy,tanh:8;relu:4;sigmoid:2;softmax:2,,4,test_n_particles,"[0.42770779307319096, -0.33835822998785303, 0.18519066732134015, 2.85992416429749, -2.6846588165927256, 0.1406871371150793, 1.5903367266561026, -0.9930899563551195, 2.278331380700433, -0.4872904720820336, 0.6702142733566603, 2.2577842126165, 2.482192148021206, 2.1007675506136243, 2.8443226222535194, 2.206278087613874, 0.604309965186252, -0.5761897558564373, 2.853252616460336, 1.5430919228690025, 2.676230349539555, 2.4568978717178345, -0.052014476596127235, -1.0095599819834105, 0.6467073412090032, 1.9719031522283375, 1.5197769753145787, 0.35306187510748654, -0.17130325598920293, 1.1876395759184555, 0.8951192561734524, -0.018782500005669944, 1.8971125027263864, -1.9616871416964559, 1.199457585718728, 1.429740775995108, 0.6690908097577768, 0.5592762776325265, 0.0827211151042917, -1.0508842186670249, 1.3535094356353654, -0.42325483666531377, -1.870465441153018, 0.9008894982825708, 1.1443815675140985, 2.3105038459066916, 1.509994377224777, 0.30937471631601643, 0.14654484330342443, 0.012113808673921145, -0.6616958502754045, 2.5328731965718587, -0.5386254894411426, -0.03864903858484728, 3.383887198065434, 1.9113171677579635, -0.16702676670625083, 0.23056934233136583, 2.334170102312126, -0.9716853951814206, 1.3137039747675003, -0.38897031584777997, 1.624682527436843, 1.1774771111382585, 0.21940272512829756, 2.4798891039173525, 0.2039371400208863, -2.14770801277301, 1.5350924038566174, 2.6895633684488685, 2.2942284929990766, 4.040308727365801, 3.494114207000008, 2.105776282574143, 2.286853346909234, 1.1749103833392778, -0.6388353568134704, -0.10108419898504008, 2.3067295921509015, -0.12385443664944673, 1.1146347730911874, 0.2793299824666342, -1.0576394829388982, 1.4530640329410462, 0.6779688245421496, 0.24612088792123799, 2.600057960890046, 1.3777342973408966, -0.740820936195429, 1.3930092792819408, 1.2910774610164324, 0.3708303919436189]",24/11/2023-02:51:40
