position,accuracy,cost,velocity,iteration,experiment_id
"[-2.2691869939397318, -1.6616057128051067, -3.8914672464703903, -2.6188736029558854, -0.21790623603355455, -1.4291615015313568, -2.329296727149112, -0.19429842128337255, -2.7111017447112595, 1.5272224488275807, -0.8432861355022578, 0.2511376023189645, 0.08004644955466991, -1.1985287553356057, -2.429096231684419, -0.8037454800354733, -2.81579549306246, -1.1149732393466811, -0.06831580014287586, -2.0816188396746393, -0.08334307587974049, -2.1080455329015573, -2.794372244081514, -0.6790768008997042, -1.9258276424624092, -1.363406073832793, -1.004661885894011, -1.0426728663103464, -3.665622831045185, 3.3124656153230823, -1.977326055888215, 0.12255940412900457, -1.6852542692174777, -0.4509350392650722, -1.9783356991882821, -2.637224771226156, -2.175283815108464, 0.09275016162168193, 0.9612203137030028, 0.5295751882974503, -1.612671824933107, -2.096578972003016, 1.668336847431963, -0.5161156414171014, -2.6724443158626734, -1.2441539195175788, -1.4337982651719712, -2.7278189282174745, -3.9766782241829155, -2.752839120729517, -2.344755268095514, -2.5084985908183866, -0.32450670538063087, -0.8501507336424254, 0.5701087505230193, -0.3526011677489836, -1.7214676921749152, 0.8777196855232642, -1.5346663922279915, -1.3602478644077514, 0.8894014963205775, -0.6015037755449203, -0.19027460139848648, -1.124115091846359, -2.0832339904833104, -2.273260744972266, -1.9302124991869345, 1.99882535970597, 0.5793473908178338, 1.0374628910498143, -1.1107632166688155, -2.1065355932706376, -1.2824190075501203, -0.5980921912097372, -2.5876262940486674, -1.531290540099441, 0.5902231967670774, -1.587654108970183, 1.6867975854223307, -1.4495178243972457, 0.44690064149092246, -1.1069021838905977, -0.7983501698511746, -1.0915613900550036, -0.28033271814003113, -0.5978747304356735, -0.30844771496736556, -1.110234704113048, -1.0024744910591588, -3.830700011502963, -0.15666733172767028, -1.2599256148991589]",0.7611668185961714,0.7493159703959061,"[0.20603506109046588, 0.19996612449596543, -0.19718098565873127, -0.20350592683053292, -0.18911005633734465, 0.15561294206220427, 0.04140557241854884, 0.3291359704069509, 0.05406296459959063, 0.2978280537733609, -0.14652607663349576, -0.0052189327109471925, 0.17404188971924447, -0.11054995263871882, 0.0014734733221208537, 0.23846931725955625, -0.007781473627897079, 0.27664235173011364, -0.23905135111052933, -0.15537862036722017, 0.10767382371504575, -0.14681805634174017, -0.19986685388234832, -0.047983230440319866, 0.042592955807234045, -0.015333177273453624, 0.2227488094258451, 0.17801856697210164, 0.04998323492457611, 0.09379447170528375, 0.16984078275351516, -0.27133031329865104, -0.12803124346635253, -0.27284948113195573, 0.16206495750107722, 0.09141637120246958, 0.14370893441291568, 0.35389262647381514, 0.2822219747369108, 0.08167946496217088, 0.047201706493184975, 0.1432401468075486, 0.049553084071356196, -0.0685404375207933, -0.1390706221649863, 0.2277764404511964, 0.03667220876150966, 0.2672471145957269, -0.3669615085411563, -0.026506393303579234, -0.11841389858994754, -0.03342269412868068, 0.13627948752015875, 0.16562432142723016, 0.08037108397990825, 0.17871883021649365, -0.1945503231968581, -0.18172695798657798, -0.07279184512538937, 0.2357848529149503, -0.06315680161395329, -0.14948949426340244, 0.10707211494313487, -0.20261035070845465, 0.16261761580034592, -0.1342475190361188, -0.004786219744686501, 0.10748750350522988, 0.14234393039638465, 0.22409023226736652, -0.29803308687558533, 0.09589897119857106, 0.1070479154596051, -0.0691518133910066, -0.14648041836923797, 0.01258201884266226, -0.1143693589603695, -0.13178549628255415, 0.15782120412728137, 0.15414975277959206, 0.12116645994591452, 0.04007230404325188, -0.13696540399350438, -0.11930403236198232, 0.16749871314852033, -0.04359588937590765, -0.0005321143822615282, -0.1944207921162391, 0.27980816375624246, 0.03480990577612743, -0.23395362027445232, 0.03401099614008181]",66,0
"[-2.591212536376656, 0.011532101338826817, -2.6616306030058743, -2.254093560659149, 2.35231973916989, -3.1857061816551084, -2.90657344458156, -0.8897560076072727, -4.573153796179628, 2.7580283454227263, 0.5357713504594449, 0.03405129365841117, 1.6777941777016872, 0.6447610473381457, -3.935396336705825, 0.7911629686953813, -2.996780696775022, -3.3127963751579097, 1.3027308400700413, -0.7880085158900763, 0.623178054033098, -1.036035053844715, -0.5852020552145315, 0.8237964703818514, 0.5870260605396354, -1.3907313043860048, -2.945393771632395, -2.4574539477056625, -1.5545940611204347, 5.233160700589383, -0.7095481455652848, 3.053319982223671, 0.8510590873281724, 2.5331514238151835, -1.77845750544858, -2.1632108018282437, -0.3852737280422024, -1.6831308545530508, 0.7671724529328584, 1.9405602314642028, -1.4073063088448596, -3.7923096315178135, 1.6864532901797036, 0.6113517766671542, -2.475442555727517, -2.367103611648255, -1.9682568011105093, -4.180525258301017, -3.0339004696065994, -1.0184462173906403, -1.7712430422856111, -2.873308614856664, 1.9388856236313332, -1.424759118261424, 0.987690126910053, -2.2822057834802947, -0.6756229099907562, 4.6466274021257155, -0.6791890770628399, -1.32798636487624, 0.4979496127659203, 0.1976277769868956, 0.5740309259069474, 1.6705216464002954, -1.9793500843449794, 0.6859806579283514, -1.6550918694379528, 3.731095831184297, 1.4179321140555974, 0.5649495969779472, 2.8464981628150907, 0.0853084473151513, -0.08584789426613597, -0.3497657197775224, -2.97593123469708, -0.8261876113129534, 2.0903714338838464, 1.3989942851893618, 2.2101892715194373, 0.20827955628894862, 1.3255706358705082, -1.9754371397435446, 0.09780795270065756, 0.08286533201425234, -1.7052884390611864, 0.09527856702055099, 0.553639270468138, 1.1414655428813474, -1.3237300459256915, -1.68778516317444, 3.4649354999176714, -2.698258882228143]",0.5597082953509571,1.5648689528753648,"[-0.08747424372734171, 0.2691946953522994, -0.14806042132609232, -0.2633541731473406, 0.14522641438333778, -0.28811880106049315, -0.2849476826343333, -0.06052729589021349, -0.3773281554454061, 0.391276232518303, -0.010050870861280006, -0.1935394996311248, 0.26584276619915304, 0.054579639723132026, -0.3589887352683714, 0.23224833268304088, -0.21100625102520906, -0.37871177625663344, 0.07928848640081838, -0.0006167226772429103, 0.048241250939845486, -0.10247729558598281, 0.002203846293791336, -0.045230741151212554, 0.23795683527988798, -0.18643308837012446, -0.2640120859445516, -0.24360129510417475, 0.12324724618885086, 0.40526853097968996, 0.2013905322533634, 0.11517001218884873, 0.10060214913420851, 0.24322014151207033, 0.07515195244866985, -0.05631048702891936, 0.28773969519319287, -0.11748014068585906, 0.04117159011152319, 0.17721390171410153, -0.05437473247743881, -0.28741135467085305, -0.054472856643234854, 0.10201668580997265, -0.2729036648226687, -0.17662402257535745, -0.20016402291355864, -0.16492793508831993, -0.37643585221194714, 0.05541657225376522, -0.08879375237292733, -0.32001837827386465, 0.2596425428381638, -0.008885131769986966, -0.001158029266847855, -0.3051006584467525, -0.07717677220330367, 0.40325119860951253, -0.03569083552161839, 0.02137308843778213, -0.19894436608680907, -0.011084615385684218, 0.23186132748227384, 0.1533702347775967, -0.15660038109783464, 0.18181707736200758, -0.13639411371136684, 0.35419981297768643, 0.13247125319072628, -0.04301160704414481, 0.3592802825419683, 0.3102064656850245, 0.048376436795390096, -0.1269524728342025, -0.40917372595004226, -0.10310475242703296, 0.1167166416679486, 0.3252781641615281, 0.1769133840922326, 0.18185242333529647, 0.17809676080731754, -0.30857261195148844, -0.14203607383895475, 0.02501459884533641, -0.2447197407278195, -0.04982885667514359, 0.021152316358684673, 0.019495655799872846, 0.09292341500702067, 0.08283613222031584, 0.348745975258955, -0.3138528505245539]",66,0
"[-1.8024037243261226, -1.5059951344334865, -1.7390945605743338, -1.404565170228928, 0.9461314825072996, -1.7364285363253735, -0.9848173473741068, -1.8589697687046574, -1.7255774363679246, 1.5990592813181044, 1.017693658754844, -0.09959407062200559, -0.150049474979499, 0.1921631074058995, -2.0562322669830033, -1.7849715984523713, -1.4054952651796244, -2.4350845940493335, 1.9825976610025775, -0.19877960692349675, -0.11119480576457588, -0.09073895278870121, -0.8167772761219486, 0.024352642157293714, -2.041932925140078, -1.1686712428428414, -1.484915470697842, -1.1658913656340752, -3.3226082508547603, 3.6540566810683166, -0.848352683505921, 2.750676401300209, -0.5231977278554326, 2.125859106736925, -2.1663011906125615, -2.7459043813835713, -0.7730969144538238, -1.569683855339823, -0.7139530688104161, -0.0880241567548111, -1.4168211326521525, -1.4020179922726368, 0.9311851151569808, 1.236291508709117, -1.432235550220335, -1.6894484361564686, -0.6389937054645174, -2.164459984005023, -1.902495703983028, -0.9471009438370386, -0.5718555599512101, -1.2547457137559268, 0.3346451836453439, -0.5159736366729614, -0.2712553383112588, -0.5404889213141812, 0.5442862332595878, 3.212424637282202, 0.08617387949925376, -2.217448102062446, 1.8076920087600679, 0.38882660168888145, 0.5623197559265819, 1.6047832847657484, -3.4145893676771846, -1.120329214917592, -0.646214999179981, 2.2916602718620678, 0.7125600255428154, 0.016353828468769455, 1.3035556735309635, -1.2124253531261948, -0.6100734969827417, 1.3873773463686092, -2.1731448146573995, -1.779442587678943, 0.9622538890671909, -0.35342467060025334, 1.4188438159917163, -0.6258695797772978, 0.17447034449693694, -1.6634269988748214, 0.591333850571151, -0.18939590422346086, 0.019373841980764903, -0.3828595104045525, -0.2005929824996969, -0.4684341055342818, -2.0784937897759055, -2.7652315484826544, 1.8392604706946372, -0.2795765664903072]",0.8432087511394712,1.0899355889459816,"[-0.0668189368980821, 0.06591806461591479, -0.03236409448270642, -0.12087116093604348, -0.10141440311693388, -0.03130095305245081, -0.06694113523398793, -0.20710480979609916, 0.02604391515324074, 0.13975748488396966, -0.05951457344312623, -0.24166744102476073, 0.0029873370902169794, -0.10966215543280475, -0.061391437821347004, -0.08795223517967987, 0.036874485251596874, -0.15001418382274972, 0.07174578949966764, 0.055562672362869575, -0.11208267916564998, 0.006899829461800885, -0.023003977066802482, -0.3082203688026941, -0.15727145971703155, -0.12913375795591278, -0.0365589902347284, -0.034664723885233756, -0.09865628459405235, 0.0670232932168361, 0.11677890836495108, -0.032208963683207525, -0.07675576094276035, 0.007043109282926813, 0.04035689625282998, -0.14477712882391686, 0.18267682337001784, 0.002311032863738613, -0.11689628682580874, -0.13955294691463932, -0.01873071846645475, 0.027248823941763048, -0.13236075316863172, 0.07163824048541986, -0.22463134089896358, -0.09442007774484917, -0.015272201225468188, 0.12734748531171547, -0.2261438605733723, -0.02550815403857437, 0.1541611683528437, -0.14360639061887404, -0.13471475472958072, 0.204020760785251, -0.20340739230391386, -0.13427031800449069, 0.19694476878953476, 0.05483223408502641, -0.06426252106143229, -0.03599704627541722, -0.045335293221219666, 0.09619623479779937, 0.1893444952656621, 0.13114257268766874, -0.3181246893967805, -0.038291010264551895, -0.013884913649139047, 0.041018924485407685, -0.08845317396153381, -0.10260299217579738, 0.16359883122659022, 0.16846611592165878, -0.07462353602359877, 0.055861797743334815, -0.24705014903347405, -0.21297031241332992, -0.1094470690585839, 0.16098432638533616, 0.15520528506344655, 0.03233663469382667, 0.06541356757811925, -0.21471862981346118, -0.17538363791476036, 0.02337851699428244, -0.05207886264565163, -0.12703903228299296, -0.04270789875399336, -0.26934314797876474, 0.08115633465075638, -0.05148003985217427, 0.03102134050445475, -0.003356888877074013]",66,0
"[-1.3232468081926803, -0.6746336698256401, -1.7563568856039948, -0.8791364058244961, 1.4419917225635366, -1.187970681434869, -0.557475092813354, -0.026196276273437902, -2.4647406695249705, 1.2924435232240667, 0.8090152414948395, 0.6838763546842859, 0.43732620456134264, 0.35437995532527744, -1.4161856583612293, 0.3201281544051995, -1.2592787848118978, -0.2926570481424551, 0.5527966420049882, -1.2976678613382018, 0.4077894599178291, -1.0829075884594712, -0.33362473760818706, 0.6706287242805973, 0.04362567312225707, -0.2936720649000019, -0.8502068755795636, -0.5075632799555534, -1.4982601929338886, 2.626261357864581, -1.0799139421987303, 2.1108323058552045, 0.12504351919676782, 0.49717067784741825, -1.9282130148906604, -1.3409644958402063, -0.5371202574309354, -0.2609748124745302, 0.5177392979707066, 0.7881219795679808, -1.1631343701666919, -1.7849670123027812, 1.3873772214910949, -0.2649708916094574, -0.9114231054756127, -1.6049782177414105, -0.07782139259085119, -1.9549803874143992, -1.660973459427171, -0.6527891124190275, -0.633290608289268, -0.754598412433799, 1.3394632635688346, -0.7632307849192802, 1.2008223155631101, -0.8103810637306068, 0.49993979102411407, 2.449603304782645, -0.7054548883904509, -0.28705515555190064, 1.3317415973057856, 0.08955138844209358, -0.2550795952152288, 0.9550715819792472, -0.9260527263520788, -0.2631407068210192, -0.4915812573884905, 1.5974556209801496, 0.9973396791113864, 0.8804279688461965, 0.6223518962931507, -0.824864688643969, 0.400492506186075, 0.368297242133202, -1.0822152096252255, -0.2792252538485159, 0.9274620803348697, -0.37468760236637577, 1.7177125280003855, 0.19972337808673146, 1.147485267030975, 0.22856296867174236, 0.5614406911097912, 0.14407918117621069, 0.23668098998627712, -0.015099593410269119, 0.7681566710099554, -0.0344548020108032, -1.3550997242025276, -0.9686492834769309, 1.375095936999858, -0.9635490196945431]",0.886052871467639,0.7394285048552681,"[-0.314056720140121, -0.51688730286471, -0.3860705524250335, -0.33510269272862997, -0.13501440220565653, -0.3753867117589996, -0.7358085845858495, -0.613181260479812, 0.2826318061977623, -0.005000260270184342, -0.3493227338654547, -0.33493450475994396, -0.2582018807553996, -0.192799940254068, -0.39154044478291383, -0.4380397820079377, -0.12141711194703224, -0.4799714514258455, 0.3200457589877421, 0.03459448006797541, -0.3716366228688739, 0.34023429641261743, -0.0629408026641823, -0.6983863678564026, -1.1101338272544425, -0.4013923073541996, -0.4398262789457178, -0.29073282240109893, -0.4872093146570551, 0.37322816047261703, 0.04997887228922045, -0.09489322293210652, -0.27800365958708323, -0.08777604927296485, 0.05606721017103921, -0.7297643585582647, -0.3269878419427494, -0.4342371851230698, 0.061663713881414055, -0.3337131318407493, -0.20386312643290425, 0.05223050656440103, -0.06553905886371446, 0.1531850378504593, -0.7088659020952032, -0.28169101907555993, -0.4931032244364275, -0.2557148588608842, -0.11286301344676754, -0.627672382711551, -0.20767451050824778, -0.7954781613715369, -1.0043492726819867, 0.3556615153662662, -0.7433817481278131, -0.3461997889162668, 0.20024835240983058, 0.36761568136537925, -0.2223186927197027, -0.5515061579896043, 0.1919855218139625, 0.12659745386147453, 0.037768734508734816, 0.3332988270091382, -0.8841583756344918, 0.020801443281479363, -0.017906622508295413, -0.1464987824771576, -0.6007664106374229, -0.23681524869490223, 0.3809923112515369, -0.13549383596467743, -0.5943136232546635, 0.06195925668791775, -0.3937453801726298, -0.33352111609530316, -0.08441880952790323, 0.43561193949784893, 0.48535550303094127, -0.2634455814117037, -0.20719640980961399, -0.2435813249581255, -0.34387054454681, -0.11096318068302444, -0.23106576117079286, -0.2057198492524031, -0.4872827366921979, -0.26082545413786395, -0.20603620368097458, -1.0004434250914995, 0.021325487552549136, 0.12815822065740634]",66,0
"[-2.752578416816498, -1.3116306771415116, -2.1961851295494124, -0.829306083272524, 2.0930900791209113, -1.8019545270982806, -1.1629810767299726, -0.5655370880669124, -2.805113994917175, 1.6596294373031992, 1.5625028717921754, 0.10302966398648275, 0.4714407741248122, -0.013080801367397588, -2.151861623377463, -0.14984588762690812, -2.7320720181735347, -2.4237988573598024, 1.2685663413666357, -0.019367404820749445, -0.7717795847428978, -0.7860324254192608, 0.4774312836142574, -1.0356086809979548, -0.5240098514419101, -0.5862774997126902, -1.7782366671283591, 0.047554584071156106, -3.146137112886578, 3.423806389481658, -1.1355370912986635, 2.4358312866894503, 0.40601284111889174, 1.4955775865161123, -2.310794414956672, -2.3389381824541595, -0.03654724733169665, -1.0605779424299058, -1.0201503280207411, 0.0475496051630135, -0.7484373900258288, -2.3461347212453094, 1.8572634656840528, 1.1844599750198979, -2.1102121042638613, -2.9729308741921545, 0.7703483831691866, -1.962186154687169, -0.7187837018243426, -1.6123142850747503, -0.7851147391236549, -1.9423039814352068, 1.2965652906263414, -1.273570645322546, 1.0313953533245312, -1.6308820157847634, 0.5846216912484059, 2.4360051966145586, -0.5631545453672356, -1.9863577888757231, 1.886183063883549, 1.2356142209324186, -0.09878135237679005, 0.7440081547868638, -3.075212801522674, 0.4882394400577048, -1.729683785012391, 2.8523224572806885, 1.1265449858908936, -0.6168180911798403, 0.5697072394881255, -1.5638844404628633, -1.0363282053759806, 0.8047565223270166, -2.1296471432439725, -1.6766229387053462, 1.981464482663547, -0.9634295435795643, 1.5033616707834465, -0.16154716563753094, 1.7812634138408787, 0.26184663870492114, 1.0731200595418668, -0.6014865195164448, 0.7027888677233524, -0.7160032531436226, 0.19825680902500642, 0.21814811430622955, -0.6736699753971892, -1.5228364518803352, 1.3391525737257288, -2.04249646256402]",0.5597082953509571,1.0222071511786235,"[0.11596610613878029, 0.1258551637758581, 0.001867544602741144, -0.05376042372957221, 0.019618962176298993, 0.022185113373740985, 0.01044920368755013, 0.03832730521816488, 0.11773685500673499, 0.197819646131712, 0.016398287837373016, -0.06031564121215838, 0.07772056921944204, 0.06808382150556568, 0.02139253703482861, 0.15743313195518024, 0.1556234290055781, 0.1417429064203084, 0.044112001197113074, -0.013055297617325212, 0.008707935817485413, 0.07098222205767951, 0.1344611657933264, -0.11774146092725357, -0.050588127686714016, 0.0026979379945003285, 0.0011958208041862456, 0.1188344300930564, 0.12686392929602486, 0.09989356805103594, 0.21901311555871572, 0.03309597521132667, 0.053657310286209334, -0.04864275111733371, 0.15136846417050825, -0.03143386707405557, 0.22622337944693835, 0.09518821607471903, 0.13272750674175773, -0.01410991198890961, 0.026335525825157594, 0.09365125702266222, -0.023536308364135644, 0.06260970188887455, -0.1285188336718226, -0.0068991658677421686, 0.06251548430678694, 0.24371900639549368, -0.046306434204162195, 0.04122546719402923, 0.07607645336196323, -0.022432011786777145, 0.00581392070337175, 0.23884445834953694, -0.0960897602143641, -0.03958502312554156, 0.1864124411376124, 0.15956411182346064, -0.01294013964394225, 0.12394938181647305, 0.031607274715955244, 0.0674070426683705, 0.10644238290194212, 0.21977038229598939, -0.07612731012692248, 0.13565978792329839, 0.13818476296837193, 0.0035459144358054584, -0.01615208246070686, 0.07913882541323916, 0.12084569055053647, 0.17608394121531917, 0.07797391807473902, 0.07307481898568152, -0.028700314422403395, 0.031811998709360106, -0.05971145476012138, 0.1649446981656379, 0.26534525021702887, 0.2464305462707869, 0.15631316673060996, 0.10250984508411161, -0.04301707614701343, 0.05164934538555569, 0.09218722527920584, -0.05199898529387345, -0.027866024436901737, -0.10154133574654227, 0.07846811450697974, 0.07729842355060745, 0.05124996108162892, 0.09360695533974313]",66,0
"[-2.1422228131300756, -1.2249163331750583, -1.8130411807984153, -0.9995177992224692, 1.1776168501919024, -1.3906580095511503, -1.2985640231281756, -1.0403756856123516, -2.514685608890146, 0.6214741433874343, 0.4219341432652345, 0.45587982747945754, 0.15358661594222164, -0.11288307856877638, -1.7299212297634754, -0.7125144026150462, -1.9365567023735644, -1.5643280272078117, 0.8726311617393335, -0.9802274524619877, -0.07388387779223471, -1.0478782377815028, -0.7459896708653098, 0.20717624687586222, -0.812868391945901, -0.569109029971195, -1.490845159835784, -1.0256206758430362, -2.2986992343151074, 2.4883445395239843, -1.4942101702757389, 1.95008600474732, -0.10683228692608476, 0.8055117058519223, -1.9994350563373402, -1.7236774746067, -1.3429811296864351, -0.644819765810176, -0.07190874646410222, 0.5479449025507988, -1.216036818353178, -2.1142895352904083, 1.2942704877601359, 0.16345410326027748, -1.4362524801471306, -1.8707717678606333, -0.7077574663852556, -2.8326335554667863, -1.837386767949818, -1.1415974327695266, -0.7397990779778518, -1.3147634621264024, 0.3246104189368436, -1.0214312607449711, 0.581325974928871, -1.0019690129036816, 0.18460467262810593, 2.123602331496878, -0.7395345185064849, -1.276609531607043, 1.0768725975119613, 0.34367101658920385, -0.2127067480531649, 0.6608325945375417, -1.6789190960322693, -0.4661841553342646, -0.9948064002005903, 1.5076389660708034, 0.44257253695322674, 0.23911564963724652, 0.9028003209797124, -1.1025601447996793, -0.5026876859491515, 0.08409463246452231, -1.378205449555062, -0.8870997644946093, 0.8063193227363352, -0.39401942478859875, 1.1695032497652966, -0.76630926997257, 0.6877772063969451, -0.6612513016913093, 0.2637560924646871, -0.17779361500978774, -0.6572013883630048, 0.006421727057116251, 0.4390209788383787, -0.09278601148988636, -1.5804015636362845, -1.9464050605287742, 1.1358124808353738, -1.17894856179228]",0.8760255241567912,0.9019829834902735,"[-0.5299131844572919, -0.3202006800431973, -0.13903839302446147, -0.22702171609585262, -0.2538718886235209, -0.35689679957843035, -0.80979505983839, -0.8394270472226142, 0.09749853333615144, -0.24587740045059492, -0.27359294459050143, -0.3140217057035466, -0.24215270358464788, -0.39834366057768517, -0.3568649900223026, -0.604222974163356, -0.40464028786787143, -0.9561247681353371, 0.2798220016283489, 0.015637784030490744, -0.6136208593953324, 0.06103847857701539, -0.10149616289105416, -0.8226240425543858, -0.8949640070035263, -0.4134072674289027, -0.6770966900479856, -0.16045817137316096, -0.44380800859831987, -0.04808933520670673, 0.1110932769595481, -0.09595268247746203, -0.31102505943858383, 0.004225439841502979, 0.08697739394040119, -0.5062320146862859, -0.2307267496073461, -0.29195882869224427, -0.44952132456659494, -0.3319479175114324, -0.14578528612273098, -0.2457300923892309, -0.2426201262398686, 0.4002265456847638, -0.8063116014335056, -0.533873486604442, -0.6118170878175515, -0.42253651156945315, -0.41967008081360346, -0.42610685738893644, 0.00028921001347798764, -0.6183928510556231, -0.9366945616849646, 0.3378200325111749, -0.7200760873143762, -0.3758166071751763, 0.16488702899474367, 0.1590587286850966, -0.0923038479780687, -0.6076829764698257, -0.2299156054728622, 0.19582635397613277, 0.20167997982919142, 0.18613960680088634, -0.9544382186073558, 0.025420513335752543, -0.17989493650369892, -0.07825455487472166, -0.6141732452903967, -0.6046676048192295, 0.43690250568147215, 0.14636509223773359, -0.7358911150642745, -0.24262413012750933, -0.49159613151640713, -0.5798085103233988, -0.34102409702956765, 0.12440530274878073, 0.0643188588150138, -0.34176024822568013, -0.04547834951298176, -0.6075311880087761, -0.4895463984179047, -0.4050988501247402, -0.6741141523934909, -0.045112870968712825, -0.3849027380385254, -0.4382127697905117, -0.21213927474700037, -0.7649772081683206, -0.1718638564152884, -0.15694507643166433]",66,0
"[-0.9386740661649509, 0.18306084074054085, -1.2394707625508266, -0.7112929825551244, 1.5024069522228478, -0.5497154451269343, 0.1579772291547187, 0.3267269942038681, -2.4533123126571557, 1.4027308067414617, 0.8371996479078012, 0.7027156467679665, 1.0477815372588548, 0.42630898945458756, -1.0375306002808091, 0.7616669523147662, -1.0110616366952794, -0.05607864999171677, 0.3811203453924042, -1.0268633367474096, 0.8404940622970429, -1.2738171059961614, -0.18873445370293335, 1.1571273003628904, 0.9891245016131995, 0.22677018150108902, -0.4535151284352895, -0.276950583546006, -0.900815435258474, 2.369291394274711, -0.6437828203106171, 2.055876755296035, 0.6699213915133432, 0.5939601795762407, -1.5525303062255853, -0.381022093593285, -0.004259074925500386, 0.3746303121059768, 0.5739805731840908, 1.0904372386823638, -0.7204783612932646, -1.4948544448936945, 1.3003563422452808, -0.02317512803920289, -0.5491607179533806, -1.1357578230333933, 0.4566753275403511, -1.497868004933584, -1.656850967934335, 0.19695476441485138, -0.20594557101367397, -0.18051564153147306, 2.1286842792660154, -0.8406540343528971, 1.4160817597317792, -0.5754832538154708, 0.48511886844023977, 2.1432826163402745, -0.609319086693816, 0.16261683545945835, 0.9843208194338106, 0.24980938573998457, 0.039758514647234025, 0.7974299340940237, -0.10840299259397038, 0.037711253576936506, -0.43230271875610227, 1.6952212333288923, 1.3929204283839853, 1.0420747570854085, 0.62743440138224, -0.2853074278755058, 1.0785480008787487, 0.46191463192706106, -0.8011167027418125, -0.013356106453178612, 0.8004074023227609, -0.24613202563155467, 1.3137028260129073, 0.5050985718130319, 1.422849143353995, 0.2075214603345761, 0.7781937120294513, 0.324814823656995, 0.1843500253620364, 0.0292818010411887, 1.164681039230854, -0.0014132083261631269, -0.7347985865285208, 0.026760496151271823, 1.2135887008002408, -0.9562446577615438]",0.6618049225159526,0.7020049142198181,"[-0.05993021936485177, -0.1125729109200696, -0.06648096877188217, -0.03311480538813799, -0.015297678940332928, -0.0790006315506661, -0.11208783128193547, -0.0756146994326172, 0.017756189642537806, -0.01981031402914168, -0.02730149847279323, -0.020524774317807443, -0.0716202030216882, -0.02039030824944339, -0.0588390919996471, -0.07589474930785423, -0.034200428398408624, -0.06043832292764416, 0.03707380546574728, -0.014445370021232633, -0.06214754803851301, 0.0418605096755687, -0.02067862410007864, -0.08324661550830084, -0.15675383169707907, -0.06985508465519634, -0.06576650882815037, -0.04374183545668815, -0.08889211134226838, 0.043414134577563296, -0.04197409654871109, -0.0020653991856474582, -0.06333546010800162, -0.007534862657610926, -0.030057564527916608, -0.12999627003378858, -0.07912982382354682, -0.08702201289780281, -0.004350332018782484, -0.04671383329630256, -0.048475091008686313, -0.02390934398606801, 0.0065561167009171115, -0.007976958188315389, -0.07446197873845385, -0.05456814668600855, -0.08210984517319153, -0.06555225718190515, -0.0009653553033774859, -0.11714873675495918, -0.05301111942003908, -0.10055765786918422, -0.13984242503349897, 0.022303117721092183, -0.06821090808657697, -0.03876419426524317, 0.0061053134345302705, 0.042805065691189303, -0.019525392341058986, -0.08418343630789646, 0.04114533920876476, -0.0035552150270744013, -0.02573382893008956, 0.029173694013232325, -0.12671468916438425, -0.027029325745827303, -0.011284756170376286, -0.018302484538779744, -0.07489554077310293, -0.031996590236275144, 0.023697002737817212, -0.061927168173296215, -0.10315887295910775, -0.005286869292532947, -0.04477981759806385, -0.045283662372305106, 0.008505089059289365, 0.014609042172670172, 0.055401111051432056, -0.055063091651517, -0.04573619809693742, -0.02074354696894532, -0.0379998531822317, -0.024315342582866627, -0.01688086806995437, -0.01359522431524493, -0.06754634062743098, -0.011397784245166378, -0.06827124779890828, -0.15710368753103812, 0.013774075269378808, 0.007458471231759568]",66,0
